entry_time,exit_time,month,direction,entry_price,exit_price,pnl,bars,exit_reason,dist_atr_entry,score_entry,factors_entry,regime_entry
2026-05-06 11:00,2026-05-06 16:00,2026-05,SELL,4618.64,4662.9,-4.93,5,hard_stop,2.89,3,"KDJ-OB,KC-TOP,RSI-OB",ranging
2026-05-06 17:00,2026-05-06 18:00,2026-05,SELL,4669.12,4681.45,-1.73,1,reverse_signal,3.83,3,"KDJ-OB,KC-TOP,RSI-OB",transition
2026-05-06 18:00,2026-05-08 18:00,2026-05,BUY,4681.45,4707.87,2.14,46,reverse_signal,4.05,3,"TREND+,DIVERG",transition
2026-05-08 18:00,2026-05-08 19:00,2026-05,SELL,4707.87,4715.65,-1.28,1,reverse_signal,-0.28,3,"KDJ-OB,TOP-DIV",ranging
2026-05-08 19:00,2026-05-09 00:00,2026-05,BUY,4715.65,4747.92,2.73,5,reverse_signal,0.08,4,"TREND+,DIVERG,LOW-VOL",ranging
2026-05-09 00:00,2026-05-09 03:00,2026-05,SELL,4747.92,4712.32,3.06,3,reverse_signal,1.38,3,"KDJ-OB,TOP-DIV",ranging
2026-05-09 03:00,2026-05-11 15:00,2026-05,BUY,4712.32,4671.91,-4.54,11,hard_stop,-0.21,3,"TREND+,KDJ-OS,LOW-VOL",ranging
2026-05-11 16:00,2026-05-15 12:00,2026-05,BUY,4652.17,4613.73,-4.34,88,hard_stop,-2.14,4,"TREND+,KDJ-OS,RSI-OS,LOW-VOL",ranging
2026-05-15 13:00,2026-05-15 16:00,2026-05,BUY,4618.01,4558.86,-6.42,3,hard_stop,-2.4,4,"KDJ-OS,KC-BOT,RSI-OS,LOW-VOL",ranging
2026-05-15 17:00,2026-05-18 11:00,2026-05,BUY,4569.57,4515.94,-5.86,17,hard_stop,-3.41,3,"KDJ-OS,KC-BOT,RSI-OS",transition
2026-05-18 12:00,2026-05-19 11:00,2026-05,BUY,4525.3,4563.22,3.29,22,reverse_signal,-1.38,5,"BB-BOT,KC-BOT,DIVERG,LOW-VOL",ranging
2026-05-19 11:00,2026-05-19 21:00,2026-05,SELL,4563.22,4544.53,1.37,10,reverse_signal,0.27,3,"KDJ-OB,TOP-DIV",ranging
2026-05-19 21:00,2026-05-20 01:00,2026-05,BUY,4544.53,4494.04,-5.55,4,hard_stop,-0.31,3,"DIVERG,LOW-VOL",ranging
2026-05-20 07:00,2026-05-22 05:00,2026-05,BUY,4481.88,4531.84,4.5,44,reverse_signal,-1.87,4,"KDJ-OS,DIVERG,LOW-VOL",ranging
2026-05-22 05:00,2026-05-22 17:00,2026-05,SELL,4531.84,4526.78,0.01,11,reverse_signal,0.4,3,"KDJ-OB,TOP-DIV",ranging
2026-05-22 17:00,2026-05-26 04:00,2026-05,BUY,4526.78,4565.02,3.32,34,reverse_signal,0.01,4,"KDJ-OS,DIVERG,LOW-VOL",ranging
2026-05-26 04:00,2026-05-26 12:00,2026-05,SELL,4565.02,4536.91,2.31,5,reverse_signal,0.44,3,"KDJ-OB,TOP-DIV",ranging
2026-05-26 12:00,2026-05-27 03:00,2026-05,BUY,4536.91,4504.8,-3.71,15,hard_stop,-1.39,3,"KDJ-OS,BB-BOT,LOW-VOL",ranging
2026-05-27 04:00,2026-05-27 21:00,2026-05,BUY,4490.93,4445.67,-5.03,16,hard_stop,-2.12,4,"KDJ-OS,DIVERG,LOW-VOL",ranging
2026-05-27 22:00,2026-05-28 07:00,2026-05,BUY,4428.62,4455.98,2.24,9,reverse_signal,-3.48,5,"KDJ-OS,BB-BOT,KC-BOT,RSI-OS,LOW-VOL",ranging
2026-05-28 07:00,2026-05-28 11:00,2026-05,SELL,4455.98,4456.97,-0.6,3,reverse_signal,-0.56,3,"KDJ-OB,TOP-DIV",ranging
2026-05-28 11:00,2026-05-28 12:00,2026-05,BUY,4456.97,4409.94,-5.2,1,hard_stop,-0.34,3,"DIVERG,LOW-VOL",ranging
2026-05-28 13:00,2026-05-29 22:00,2026-05,BUY,4394.4,4538.3,13.89,32,reverse_signal,-2.92,6,"KDJ-OS,KC-BOT,DIVERG,RSI-OS,LOW-VOL",ranging
2026-05-29 22:00,2026-06-01 10:00,2026-05,SELL,4538.3,4539.47,-0.62,11,reverse_signal,2.02,4,"KDJ-OB,TOP-DIV,RSI-OB",ranging
2026-06-01 10:00,2026-06-01 17:00,2026-06,BUY,4539.47,4501.56,-4.29,7,hard_stop,0.43,3,"TREND+,KDJ-OS,LOW-VOL",ranging
2026-06-02 00:00,2026-06-05 23:00,2026-06,BUY,4450.2,4405.89,-4.93,91,hard_stop,-3.15,5,"KDJ-OS,BB-BOT,KC-BOT,RSI-OS,LOW-VOL",ranging
2026-06-06 00:00,2026-06-06 05:00,2026-06,BUY,4365.65,4322.27,-4.84,5,hard_stop,-4.14,4,"BB-BOT,KC-BOT,RSI-OS,LOW-VOL",ranging
2026-06-06 06:00,2026-06-09 14:00,2026-06,BUY,4318.43,4335.62,1.22,30,reverse_signal,-3.88,3,"KDJ-OS,KC-BOT,RSI-OS",transition
2026-06-09 14:00,2026-06-09 17:00,2026-06,SELL,4335.62,4345.25,-1.46,3,reverse_signal,0.2,3,"KDJ-OB,TOP-DIV",ranging
2026-06-09 17:00,2026-06-10 00:00,2026-06,BUY,4345.25,4340.12,-1.01,7,reverse_signal,0.7,3,"DIVERG,LOW-VOL",ranging
2026-06-10 00:00,2026-06-10 02:00,2026-06,SELL,4340.12,4294.47,4.06,2,reverse_signal,0.42,3,"KDJ-OB,TOP-DIV",ranging
2026-06-10 02:00,2026-06-10 04:00,2026-06,BUY,4294.47,4258.27,-4.12,2,hard_stop,-2.35,3,"BB-BOT,KC-BOT,LOW-VOL",ranging
2026-06-10 05:00,2026-06-10 11:00,2026-06,BUY,4259.87,4221.08,-4.38,5,hard_stop,-3.48,4,"KDJ-OS,KC-BOT,RSI-OS,LOW-VOL",ranging
2026-06-10 12:00,2026-06-10 23:00,2026-06,BUY,4196.87,4147.54,-5.43,11,hard_stop,-5.25,3,"KDJ-OS,KC-BOT,RSI-OS",transition
2026-06-11 00:00,2026-06-11 05:00,2026-06,BUY,4153.25,4117.5,-4.08,5,hard_stop,-3.54,5,"KDJ-OS,KC-BOT,DIVERG,RSI-OS",transition
2026-06-11 06:00,2026-06-11 09:00,2026-06,BUY,4100.38,4061.69,-4.37,2,hard_stop,-4.12,6,"KDJ-OS,KC-BOT,DIVERG,RSI-OS,LOW-VOL",ranging
2026-06-11 10:00,2026-06-11 18:00,2026-06,BUY,4051.91,4095.18,3.83,8,reverse_signal,-5.23,5,"KDJ-OS,KC-BOT,DIVERG,RSI-OS",transition
2026-06-11 18:00,2026-06-11 21:00,2026-06,SELL,4095.18,4093.05,-0.29,3,reverse_signal,-0.91,3,"KDJ-OB,TOP-DIV",transition
2026-06-11 21:00,2026-06-12 05:00,2026-06,BUY,4093.05,4137.49,3.94,8,reverse_signal,-0.82,3,"DIVERG,LOW-VOL",ranging
2026-06-12 05:00,2026-06-12 07:00,2026-06,SELL,4137.49,4213.0,-8.05,2,hard_stop,2.09,3,"KC-TOP,TOP-DIV",ranging
2026-06-12 09:00,2026-06-15 09:00,2026-06,SELL,4211.63,4294.25,-8.76,23,hard_stop,4.33,4,"KDJ-OB,KC-TOP,TOP-DIV",transition
2026-06-15 10:00,2026-06-15 12:00,2026-06,BUY,4285.1,4295.95,0.58,2,reverse_signal,3.96,3,"DIVERG,LOW-VOL",ranging
2026-06-15 12:00,2026-06-15 13:00,2026-06,SELL,4295.95,4323.79,-3.28,1,reverse_signal,3.92,5,"KDJ-OB,KC-TOP,TOP-DIV,RSI-OB",transition
2026-06-15 13:00,2026-06-15 22:00,2026-06,BUY,4323.79,4338.07,0.93,9,reverse_signal,4.87,3,"TREND+,DIVERG",transition
2026-06-15 22:00,2026-06-16 01:00,2026-06,SELL,4338.07,4355.65,-2.26,3,reverse_signal,3.43,3,"KDJ-OB,KC-TOP,RSI-OB",transition
2026-06-16 01:00,2026-06-16 03:00,2026-06,BUY,4355.65,4355.45,-0.52,2,reverse_signal,3.83,3,"TREND+,DIVERG",transition
2026-06-16 03:00,2026-06-16 06:00,2026-06,SELL,4355.45,4322.03,2.84,3,reverse_signal,3.39,5,"KDJ-OB,KC-TOP,TOP-DIV,RSI-OB",ranging
2026-06-16 06:00,2026-06-17 12:00,2026-06,BUY,4322.03,4342.17,1.51,28,reverse_signal,0.51,3,"TREND+,KDJ-OS,LOW-VOL",ranging
2026-06-17 12:00,2026-06-17 16:00,2026-06,SELL,4342.17,4325.69,1.15,4,reverse_signal,0.89,3,"KDJ-OB,TOP-DIV",ranging
2026-06-17 16:00,2026-06-18 06:00,2026-06,BUY,4325.69,4288.67,-4.2,14,hard_stop,-0.84,3,"TREND+,KDJ-OS,LOW-VOL",ranging
